corpus,file,extension,size_bytes,entropy_bits_per_byte
D1,deepL.PNG,.png,22332,7.8384
D1,defis BD.PNG,.png,258020,7.9868
D1,deped.sql,.sql,14493,5.3539
D1,DEPLOYMENT-LOCAL.md,.md,5865,5.0656
D1,DEPLOYMENT-PROD.md,.md,6212,5.2699
D1,DeviceInventory.xml,.xml,2125677,5.1159
D1,donnees_financieres_1mo.csv,.csv,2724506,3.7884
D1,Données (Enregistré automatiquement).xlsx,.xlsx,515001,7.9071
D1,Données.xlsx,.xlsx,464370,7.914
D1,dos1.png,.png,56566,7.9082
D1,déchiffrement.png,.png,46507,7.9805
D1,déploiement.png,.png,32258,7.867
D1,emailpro.png,.png,8152,7.9017
D1,encryption.PNG,.png,57816,7.9817
D1,err.png,.png,35386,7.936
D1,erreur.txt,.txt,476,4.8333
D1,errors.txt,.txt,567,4.9793
D1,espace.png,.png,121595,7.9772
D1,execution_20260212_100700.log,.log,21838,5.2483
D1,execution_20260212_103449.log,.log,21841,5.2541
D1,execution_20260212_110048.log,.log,23012,5.3096
D1,execution_20260212_112917.log,.log,23013,5.3113
D1,execution_20260212_114121.log,.log,23014,5.307
D1,fichier.PNG,.png,39408,7.9749
D1,fig03_compression_ratios.png,.png,100331,7.5943
D1,fig03_compression_ratios.py,.py,3955,4.7905
D1,fig04_latency_breakdown.py,.py,7924,4.8376
D1,fig05_compression_quality.py,.py,1919,5.0318
D1,fig06_aes_microbench.py,.py,2500,5.0362
D1,fig08_scalability.py,.py,5193,5.0275
D1,fig09_security_checks.py,.py,2330,5.0176
D1,fig09_security_validation.py,.py,3443,4.8054
D1,fig10_kem_vs_supercop.py,.py,2623,5.1312
D1,fig10_kem_vs_supercop_ieee.py,.py,17731,4.8312
D1,fig10_kem_vs_supercop_nist.py,.py,18561,4.8168
D1,fig10a_kem_latency_vs_supercop.png,.png,108373,7.7435
D1,fig10b_kem_sizes_vs_nist.png,.png,120472,7.8213
D1,fig11_throughput_comparison.py,.py,1690,4.9928
D1,fig12_crypto_overhead.py,.py,3259,4.9471
D1,fig21.PNG,.png,120904,7.8031
D1,fig_pareto_frontier.png,.png,67717,7.5724
D1,fig_pareto_frontier.py,.py,5286,4.9615
D1,figure&_compression_ratios.png,.png,229114,7.84
D1,figure&_hybrid_performance.png,.png,339357,7.5985
D1,figure&_security_tests.png,.png,358159,7.5903
D1,figure8_scalability.png,.png,493239,7.934
D1,figure_vae_loss_components.png,.png,136927,7.7779
D1,figure_vae_training_history.png,.png,299898,7.6355
D1,FILE1.png,.png,675514,7.9655
D1,FILE2.png,.png,163002,7.9795
D1,FILE3.png,.png,552205,7.9789
D1,file_management.sql,.sql,5879,5.4751
D1,FilterList.log,.log,1184,1.2815
D1,FORMULAIRE.PNG,.png,22771,7.8082
D1,general_log.CSV,.csv,0,0.0
D1,git.png,.png,126814,7.9109
D1,git1.png,.png,74159,7.9148
D1,git2.png,.png,95271,7.9329
D1,hist3algo.png,.png,64948,7.8016
D1,ia.png,.png,22182,7.9774
D1,img article.PNG,.png,73681,7.9069
D1,IMG_20220522_134906642.jpg,.jpg,3680446,2.6342
D1,IMG_20220522_134908580.jpg,.jpg,3709487,2.6838
D1,IMG_20220522_140728266.jpg,.jpg,3107857,2.6615
D1,IMG_20220522_140730788.jpg,.jpg,3331336,2.8538
D1,IMG_20220522_140753590.jpg,.jpg,3249458,4.3663
D1,IMG_20220522_140755036.jpg,.jpg,2997368,4.3128
D1,IMG_20220522_140757198.jpg,.jpg,3091764,4.4849
D1,IMG_20220522_140802969.jpg,.jpg,3041993,4.9252
D1,IMG_20220522_140804608.jpg,.jpg,3042242,5.1167
D1,IMG_20220522_140805528.jpg,.jpg,3092806,5.1644
D1,IMG_20220522_140807131.jpg,.jpg,2995922,5.1953
D1,IMG_20220522_140919140.jpg,.jpg,3582476,2.5337
D1,IMG_20220522_140931050.jpg,.jpg,3802559,3.3616
D1,IMG_20220522_140934558.jpg,.jpg,3656843,3.4661
D1,IMG_20220522_140940558.jpg,.jpg,3966545,3.7456
D1,IMG_20220522_140942468.jpg,.jpg,3947082,3.7629
D1,IMG_20220522_141652034.jpg,.jpg,2506335,2.2338
D1,IMG_20220522_141658864.jpg,.jpg,2897571,2.4674
D1,IMG_20220522_142006565.jpg,.jpg,3390471,3.7676
D1,IMG_20220522_142014732.jpg,.jpg,4811025,3.706
D1,IMG_20220522_142021160.jpg,.jpg,3531672,4.0366
D1,IMG_20220522_142032347.jpg,.jpg,2989383,3.5549
D1,IMG_20220522_142045018.jpg,.jpg,3868030,4.118
D1,IMG_20220522_142046463.jpg,.jpg,3632113,4.1305
D1,IMG_20220522_142048092.jpg,.jpg,3536016,4.2166
D1,IMG_20220522_142049885.jpg,.jpg,3613240,4.268
D1,IMG_20220522_142101721.jpg,.jpg,3901357,4.4256
D1,IMG_20220522_142103342.jpg,.jpg,3976935,4.5077
D1,IMG_20220522_142112173.jpg,.jpg,3357638,4.552
D1,IMG_20220522_142113506.jpg,.jpg,3286342,4.5412
D1,IMG_20220522_142116859.jpg,.jpg,3003869,4.3581
D1,IMG_20220522_142119323.jpg,.jpg,2858940,4.4833
D1,IMG_20220522_142203276.jpg,.jpg,3823983,5.3179
D1,IMG_20220522_142218062.jpg,.jpg,4091739,5.3978
D1,IMG_20220522_142219503.jpg,.jpg,3732312,5.4191
D1,IMG_20220522_142222807.jpg,.jpg,3580306,5.3593
D1,IMG_20220522_142225270.jpg,.jpg,4936335,5.108
D1,IMG_20220522_142251329.jpg,.jpg,3843234,5.6685
D1,IMG_20220522_142251822.jpg,.jpg,4678035,5.7459
D1,IMG_20220522_142255786.jpg,.jpg,3723666,5.7348
D1,IMG_20220522_142257162.jpg,.jpg,3823264,5.7708
D1,IMG_20220522_142258855.jpg,.jpg,3925247,5.8285
D1,IMG_20220522_142300593.jpg,.jpg,3775280,5.8223
D1,IMG_20220522_142304136.jpg,.jpg,4074949,5.7742
D1,IMG_20220522_142305640.jpg,.jpg,4321528,5.7354
D1,IMG_20220522_142309111.jpg,.jpg,4033671,5.8848
D1,IMG_20220522_142310804.jpg,.jpg,4459776,5.8902
D1,IMG_20220522_142348995.jpg,.jpg,4053486,3.2581
D1,IMG_20220522_142406602.jpg,.jpg,3896083,3.5467
D1,IMG_20220526_205341589.jpg,.jpg,2190276,3.9152
D1,IMG_20220526_205347755.jpg,.jpg,2394189,3.8806
D1,IMG_20220529_132516274.jpg,.jpg,2479471,3.8035
D1,IMG_20250517_182028145.jpg,.jpg,1189569,6.6049
D1,IMG_20250517_182031444_HDR.jpg,.jpg,1195174,7.4406
D1,IMG_20250517_182034005_HDR.jpg,.jpg,1383059,7.5386
D1,IMG_20250517_182038016_HDR.jpg,.jpg,1427742,7.4465
D1,IMG_20250517_182210608.jpg,.jpg,4813214,7.9434
D1,IMG_20250517_182213536_HDR.jpg,.jpg,5339656,7.1653
D1,IMG_20250517_182216515_HDR.jpg,.jpg,4557812,7.0839
D1,IMG_20250517_182220599.jpg,.jpg,5224511,7.9448
D1,IMG_20250517_182225083.jpg,.jpg,5291654,7.9466
D1,IMG_20250517_182229321.jpg,.jpg,7489906,7.9466
D1,IMG_20250517_182232672.jpg,.jpg,8701812,7.9525
D1,IMG_20250517_182237734.jpg,.jpg,7257984,7.9307
D1,IMG_20250517_182243544.jpg,.jpg,6821196,7.9468
D1,IMG_20250517_182249170.jpg,.jpg,8013307,7.9382
D1,IMG_20250517_182251815.jpg,.jpg,8166755,7.941
D1,IMG_20250517_182603633.jpg,.jpg,4749085,7.8915
D1,IMG_20250517_182609654_HDR.jpg,.jpg,4127819,6.7642
D1,IMG_20250517_182705499.jpg,.jpg,4179944,7.8903
D1,IMG_20250517_182708191.jpg,.jpg,4289272,7.9109
D1,IMG_20250517_182719752_HDR.jpg,.jpg,4870074,7.1318
D1,IMG_20250517_182723280_HDR.jpg,.jpg,4883741,7.3306
D1,IMG_20250517_182726644.jpg,.jpg,5235514,7.9289
D1,IMPCARINE.png,.png,45560,7.9539
D1,impots.png,.png,45771,7.9588
D1,kem_samples_us.csv,.csv,90127,4.059
D1,La Traque du Hacker  Alan Ritchson (Reacher)  Film Complet en Français  Action.mp4,.mp4,442585369,7.8995
D1,LEKLIC.PNG,.png,26666,7.9681
D1,leklic.txt,.txt,893,4.6178
D1,LIRE_MOI_EN_PREMIER.txt,.txt,8466,4.6562
D1,lo.PNG,.png,113003,7.9034
D1,log1.log,.log,1024,5.1757
D1,log2.log,.log,51200,5.1884
D1,log3.log,.log,204800,5.1915
D1,log4.log,.log,1048576,5.1993
D1,log_01-07-2025.txt,.txt,23384,5.3186
D1,log_01-08-2025.txt,.txt,18391,5.2389
D1,log_01-11-2025.txt,.txt,30920,5.2104
D1,log_02-06-2025.txt,.txt,10324,5.3072
D1,log_02-07-2025.txt,.txt,10071,5.305
D1,log_02-08-2025.txt,.txt,30181,5.3091
D1,log_02-10-2025.txt,.txt,20910,5.2841
D1,log_02-11-2025.txt,.txt,37104,5.2202
D1,log_03-07-2025.txt,.txt,11854,5.3036
D1,log_03-08-2025.txt,.txt,31824,5.2252
D1,log_03-10-2025.txt,.txt,30223,5.3915
D1,log_04-07-2025.txt,.txt,13403,5.2607
D1,log_04-09-2025.txt,.txt,10768,5.3099
D1,log_05-07-2025.txt,.txt,11178,5.3042
D1,log_05-08-2025.txt,.txt,12622,5.2382
D1,log_05-10-2025.txt,.txt,10656,5.3074
D1,log_06-08-2025.txt,.txt,7881,5.2041
D1,log_06-10-2025.txt,.txt,19488,5.2747
D1,log_07-06-2025.txt,.txt,17067,5.2371
D1,log_07-09-2025.txt,.txt,29386,5.3112
D1,log_08-06-2025.txt,.txt,19070,5.2464
D1,log_08-07-2025.txt,.txt,9744,5.217
D1,log_08-08-2025.txt,.txt,17930,5.427
D1,log_08-10-2025.txt,.txt,64885,5.2844
D1,log_09-07-2025.txt,.txt,34604,5.3201
D1,log_09-08-2025.txt,.txt,48767,5.2239
D1,log_09-09-2025.txt,.txt,45999,5.2962
D1,log_09-10-2025.txt,.txt,13997,5.2255
D1,log_10-08-2025.txt,.txt,10416,5.3448
D1,log_11-07-2025.txt,.txt,21218,5.2606
D1,log_11-10-2025.txt,.txt,7859,5.2048
D1,log_12-07-2025.txt,.txt,9994,5.2359
D1,log_12-10-2025.txt,.txt,8999,5.292
D1,log_13-10-2025.txt,.txt,13752,5.2126
D1,log_14-05-2025.txt,.txt,10808,5.2423
D1,log_14-06-2025.txt,.txt,10788,5.3345
D1,log_14-10-2025.txt,.txt,10143,5.337
D1,log_15-06-2025.txt,.txt,44796,5.3372
D1,log_15-08-2025.txt,.txt,22162,5.3174
D1,log_15-09-2025.txt,.txt,14466,5.382
D1,log_16-06-2025.txt,.txt,79547,5.3049
D1,log_16-08-2025.txt,.txt,17519,5.2319
D1,log_16-09-2025.txt,.txt,10243,5.255
D1,log_17-05-2025.txt,.txt,27119,5.3857
D1,log_17-06-2025.txt,.txt,45201,5.2796
D1,log_17-07-2025.txt,.txt,48284,5.3673
D1,log_17-08-2025.txt,.txt,42365,5.2608
D1,log_17-09-2025.txt,.txt,22306,5.2905
D1,log_18-05-2025.txt,.txt,44230,5.2586
D1,log_18-06-2025.txt,.txt,26819,5.2851
D1,log_18-07-2025.txt,.txt,95698,5.2934
D1,log_19-05-2025.txt,.txt,20127,5.3329
D1,log_19-06-2025.txt,.txt,8480,5.2357
D1,log_19-08-2025.txt,.txt,18252,5.2806
D1,log_19-10-2025.txt,.txt,8372,5.2616
D1,log_20-07-2025.txt,.txt,100681,5.2788
D1,log_21-07-2025.txt,.txt,38224,5.4082
D1,log_21-11-2025.txt,.txt,6671,5.3476
D1,log_22-05-2025.txt,.txt,29230,5.3701
D1,log_22-06-2025.txt,.txt,9643,5.2221
D1,log_22-07-2025.txt,.txt,10520,5.2383
D1,log_22-08-2025.txt,.txt,11962,5.319
D1,log_23-05-2025.txt,.txt,20055,5.2723
D1,log_23-07-2025.txt,.txt,49158,5.399
D1,log_23-08-2025.txt,.txt,13852,5.2985
D1,log_23-09-2025.txt,.txt,12055,5.241
D1,log_23-10-2025.txt,.txt,8119,5.2428
D1,log_24-05-2025.txt,.txt,81711,5.2351
D1,log_24-06-2025.txt,.txt,29931,5.3606
D1,log_24-09-2025.txt,.txt,10630,5.2532
D1,log_24-10-2025.txt,.txt,17880,5.2945
D1,log_25-05-2025.txt,.txt,10487,5.301
D1,log_25-06-2025.txt,.txt,51330,5.2785
D1,log_25-07-2025.txt,.txt,98046,5.3748
D1,log_25-08-2025.txt,.txt,8312,5.2099
D1,log_25-09-2025.txt,.txt,12852,5.3347
D1,log_26-05-2025.txt,.txt,12597,5.3793
D1,log_26-06-2025.txt,.txt,30636,5.3102
D1,log_26-07-2025.txt,.txt,47969,5.3098
D1,log_26-09-2025.txt,.txt,23135,5.3636
D1,log_26-10-2025.txt,.txt,16477,5.2484
D1,log_27-05-2025.txt,.txt,37054,5.3007
D1,log_27-07-2025.txt,.txt,23170,5.2818
D1,log_27-09-2025.txt,.txt,14620,5.3635
D1,log_27-10-2025.txt,.txt,16480,5.2455
D1,log_28-05-2025.txt,.txt,9327,5.2636
D1,log_28-08-2025.txt,.txt,11105,5.258
D1,log_28-09-2025.txt,.txt,47223,5.3379
D1,log_28-10-2025.txt,.txt,10431,5.2288
D1,log_29-05-2025.txt,.txt,33965,5.2504
D1,log_29-07-2025.txt,.txt,10411,5.2633
D1,log_29-09-2025.txt,.txt,100691,5.4048
D1,log_29-10-2025.txt,.txt,2571,5.3076
D1,log_30-05-2025.txt,.txt,43049,5.3153
D1,log_30-06-2025.txt,.txt,19639,5.2759
D1,log_30-08-2025.txt,.txt,28455,5.402
D1,log_30-10-2025.txt,.txt,10303,5.3246
D1,log_31-07-2025.txt,.txt,22470,5.2828
D1,log_31-08-2025.txt,.txt,44863,5.3343
D1,log_31-10-2025.txt,.txt,12368,5.2122
D1,log_launcher_08-10-2025.txt,.txt,33049,5.3216
D1,log_launcher_14-05-2025.txt,.txt,16485,5.3303
D1,log_launcher_17-05-2025.txt,.txt,10976,5.3238
D1,log_launcher_18-05-2025.txt,.txt,27440,5.3301
D1,log_launcher_19-05-2025.txt,.txt,10976,5.33
D1,log_launcher_21-11-2025.txt,.txt,5907,5.2877
D1,log_launcher_22-05-2025.txt,.txt,9432,5.2894
D1,log_launcher_24-05-2025.txt,.txt,5311,5.2889
D1,lok.PNG,.png,28107,7.8451
D1,make_compression_ratios.py,.py,8879,4.7582
D1,make_missing_metrics.py,.py,13095,4.6913
D1,make_quality_metrics.py,.py,7090,4.5738
D1,mebis.sql,.sql,12796,5.4486
D1,menaces.PNG,.png,69107,7.9807
D1,metrics_compression_quality.csv,.csv,19657,4.4655
D1,metrics_compression_ratios.csv,.csv,870,4.4194
D1,metrics_latency_breakdown.csv,.csv,64397,4.4481
D1,metrics_micro_aes.csv,.csv,559,4.0653
D1,metrics_pipeline_throughput.csv,.csv,49781,5.0159
D1,micro_aes.csv,.csv,498,4.1094
D1,micro_aes.py,.py,1878,4.8923
D1,micro_bench.py,.py,6623,4.812
D1,micro_kem.py,.py,2100,4.6682
D1,micro_kyber.csv,.csv,167,4.5245
D1,migration2.png,.png,152491,7.9563
D1,migration3.png,.png,123454,7.9583
D1,migration4.png,.png,130790,7.9521
D1,migration5.png,.png,431075,7.9678
D1,migration6.png,.png,74556,7.98
D1,migration7.png,.png,327466,7.986
D1,ml_kem.py,.py,9879,4.6283
D1,model.PNG,.png,108140,7.9525
D1,model2.PNG,.png,109534,7.9303
D1,models.py,.py,60,4.277
D1,module_table_bottom.png,.png,751,7.3349
D1,module_table_top.png,.png,337,6.6678
D1,MOI.txt,.txt,4415,4.7091
D1,monnaie.PNG,.png,471774,7.9894
D1,motiv.PNG,.png,416569,7.9118
D1,MOUNDO.PNG,.png,981734,7.9617
D1,métal.png,.png,185572,7.9616
D1,métal1.png,.png,366145,7.9456
D1,métal2.png,.png,366145,7.9456
D1,Métal3.png,.png,371095,7.9572
D1,Métal4.png,.png,375695,7.9595
D1,new.PNG,.png,50324,7.6458
D1,new.txt,.txt,7248,5.1588
D1,nist_cavp_results.csv,.csv,183,5.0312
D1,nouveau 6.txt,.txt,2186,5.0834
D1,one.png,.png,115050,7.9219
D1,opera.PNG,.png,37498,7.8703
D1,ordi.PNG,.png,20415,7.961
D1,p01.png,.png,108852,7.9767
D1,pap1.PNG,.png,187080,7.9527
D1,pap2.PNG,.png,168928,7.9311
D1,pass.PNG,.png,16990,7.7912
D1,passgmail.PNG,.png,46646,7.8824
D1,passgood.PNG,.png,26172,7.8274
D1,passOK.PNG,.png,19212,7.8031
D1,Patrice1.png,.png,593637,7.9814
D1,Patrice2.png,.png,753150,7.9867
D1,pb big.PNG,.png,50574,7.9584
D1,PFL_Package_for_RollupFix~~amd64~~26100.8973.1.36.xml,.xml,3153317,5.1503
D1,pipeline_20260211_230508.log,.log,20657,4.8002
D1,plan1.png,.png,287780,7.9851
D1,Police.PNG,.png,223809,7.9807
D1,pop.PNG,.png,51603,7.7609
D1,publication_figures.py,.py,4819,4.8745
D1,quality_metrics.py,.py,1417,4.7188
D1,Rapport semestriel SADOU.xlsx,.xlsx,12141,7.1683
D1,re.PNG,.png,265717,7.9439
D1,recencesement Carine.xlsx,.xlsx,83119,7.9553
D1,recherche.PNG,.png,95769,7.9464
D1,reel.py,.py,6839,4.8279
D1,Repertoire.png,.png,58156,7.9262
D1,RESUME_COMPLET.txt,.txt,16999,4.782
D1,RISK.png,.png,32974,7.9049
D1,run_2026-02-12_10-07-00.log,.log,22532,5.2912
D1,run_2026-02-12_11-29-17.log,.log,23707,5.3486
D1,SAE.png,.png,73795,7.9762
D1,scalability.csv,.csv,1326,4.1582
D1,scalability_bench.py,.py,5737,4.7113
D1,scopusPW.PNG,.png,32349,7.8554
D1,script.txt,.txt,66,4.3631
D1,script2.txt,.txt,2176,5.0433
D1,sec.PNG,.png,69358,7.9817
D1,secu.PNG,.png,286671,7.9614
D1,securite_hybride_bigdata.py,.py,2578,5.0194
D1,SECURITY.md,.md,8476,4.7914
D1,security_bench.py,.py,5275,4.858
D1,security_comparison.png,.png,907473,7.6525
D1,security_tests.py,.py,3303,4.6494
D1,see.png,.png,84242,7.7118
D1,si.PNG,.png,23310,7.8589
D1,simo1.PNG,.png,835730,7.9779
D1,simo2.PNG,.png,608980,7.9824
D1,simo3.PNG,.png,965497,7.9804
D1,simo4.PNG,.png,768045,7.963
D1,slow_log.CSV,.csv,0,0.0
D1,smsDB.sql,.sql,1163397,4.2674
D1,src_2.0.rst,.rst,59756,4.8249
D1,src_2.1.rst,.rst,37365,4.7735
D1,src_2.2.rst,.rst,60652,4.8109
D1,src_2.3.rst,.rst,90480,4.8451
D1,src_2.4.rst,.rst,65375,4.88
D1,src_2.5.rst,.rst,102387,4.8006
D1,src_2.6.rst,.rst,137211,4.9188
D1,src_2.7.rst,.rst,123624,4.9263
D1,src_2018-05-16-13-47-18.bpo-32414.NODPbj.rst,.rst,169,4.5836
D1,src_2019-12-12-03-18-02.bpo-6699.1CqJFG.rst,.rst,57,3.9469
D1,src_2019-12-27-19-20-33.bpo-38131.J5fv54.rst,.rst,111,4.5772
D1,src_2020-05-05-06-05-24.gh-issue-84687.ggjoGl.rst,.rst,201,4.6362
D1,src_2020-06-19-00-14-52.bpo-40851.0-3EJP.rst,.rst,208,4.498
D1,src_2021-01-09-18-40-15.bpo-42861.T7Ge9O.rst,.rst,123,4.7875
D1,src_2021-02-26-13-17-57.bpo-40469.yJHeQg.rst,.rst,350,4.3261
D1,src_2021-10-18-13-46-55.bpo-45509.Upwb60.rst,.rst,74,4.5784
D1,src_2022-01-03-12-50-42.gh-issue-70758.2NjFW_.rst,.rst,138,4.2122
D1,src_2022-04-04-17-58-05.bpo-47216.gPyPte.rst,.rst,111,4.6204
D1,src_2022-04-10-20-10-59.bpo-46375.8j1ogZ.rst,.rst,71,4.4235
D1,src_2023-01-23-21-23-50.gh-issue-101267._f-cFH.rst,.rst,451,4.5252
D1,src_2023-02-11-09-49-49.gh-issue-82039.caTE7O.rst,.rst,140,4.5898
D1,src_2023-02-26-14-07-18.gh-issue-91099._QPbEL.rst,.rst,118,4.5816
D1,src_2023-04-24-11-12-00.gh-issue-60055.UjP6aX.rst,.rst,141,4.263
D1,src_2023-04-27-14-50-03.gh-issue-103925.khC-El.rst,.rst,152,4.3537
D1,src_2023-06-12-21-31-02.gh-issue-105708.5fFwP8.rst,.rst,86,4.3352
D1,src_2023-09-16-23-42-27.gh-issue-109503.mZ-kdU.rst,.rst,170,4.3549
D1,src_2024-02-04-13-56-48.gh-issue-108518.6NCPk_.rst,.rst,199,4.3654
D1,src_2024-03-17-22-16-53.gh-issue-115988.EshSDM.rst,.rst,82,4.6777
D1,src_2024-06-17-13-52-04.gh-issue-111501.syFLAV.rst,.rst,50,4.1362
D1,src_2024-06-18-04-08-37.gh-issue-120665.x7T1hV.rst,.rst,181,4.1424
D1,src_2024-07-02-20-57-43.gh-issue-121109.Tp6R2s.rst,.rst,93,4.4801
D1,src_2024-08-12-09-48-04.gh-issue-122931.x435Mb.rst,.rst,129,4.6363
D1,src_2024-11-02-02-02-31.gh-issue-107398.uUtA6Q.rst,.rst,90,4.2422
D1,src_2025-03-01-13-36-02.gh-issue-128110.9wx_G0.rst,.rst,317,4.5354
D1,src_2025-04-29-17-55-55.gh-issue-86768.uIDTHc.rst,.rst,388,4.7099
D1,src_2025-05-01-16-44-16.gh-issue-72902.19qwJW.rst,.rst,208,4.7987
D1,src_2025-05-07-18-31-31.gh-issue-46927.sF02gj.rst,.rst,139,4.4961
D1,src_2025-05-13-12-38-26.gh-issue-115119.7n0nx3.rst,.rst,105,4.4807
D1,src_2025-05-19-07-32-51.gh-issue-68164.XhFbJD.rst,.rst,83,4.4253
D1,src_2025-05-19-20-29-35.gh-issue-133998.KmElUw.rst,.rst,321,4.8846
D1,src_2025-05-19-21-08-25.gh-issue-134261.ravGYm.rst,.rst,121,4.3998
D1,src_2025-05-24-11-17-34.gh-issue-51067.yHOgfy.rst,.rst,102,4.4047
D1,src_2025-07-28-11-00-49.gh-issue-64192.7htLtg.rst,.rst,551,4.5451
D1,src_2025-08-15-06-28-45.gh-issue-91484.huCgHt.rst,.rst,77,4.5242
D1,src_2025-08-30-07-44-30.gh-issue-86533.pathlib.rst,.rst,280,4.4708
D1,src_2025-09-05-20-50-35.gh-issue-79638.Y-JfaH.rst,.rst,124,4.2834
D1,src_2025-10-09-12-13-29.gh-issue-139819.YxUDyH.rst,.rst,153,4.6552
D1,src_2025-10-12-08-46-26.gh-issue-139398.hESOMl.rst,.rst,133,4.3032
D1,src_2025-10-19-17-34-07.gh-issue-140326.kZM0pV.rst,.rst,151,4.4555
D1,src_2025-10-20-09-12-18.gh-issue-140344.WjbYg-.rst,.rst,588,4.6183
D1,src_2025-11-02-05-28-56.gh-issue-115634.JbcNnF.rst,.rst,308,4.6193
D1,src_2025-11-02-22-24-13.gh-issue-140924.NQVbR_.rst,.rst,149,4.3302
D1,src_2025-12-14-06-44-34.gh-issue-81881.qancdQ.rst,.rst,97,4.4948
D1,src_2025-12-21-17-56-37.gh-issue-143008.aakErJ.rst,.rst,133,4.5836
D1,src_2026-01-16-11-58-19.gh-issue-143927.aviFeG.rst,.rst,101,4.6825
D1,src_2026-01-18-06-42-47.gh-issue-143988.MtLtCP.rst,.rst,149,4.4159
D1,src_2026-02-11-16-47-27.gh-issue-140729.2uTPQp.rst,.rst,168,4.4033
D1,src_2026-02-22-11-27-57.gh-issue-145107.ZlQXEZ.rst,.rst,68,4.3501
D1,src_2026-02-25-13-37-10.gh-issue-145235.-1ySNR.rst,.rst,183,4.6008
D1,src_2026-03-07-02-09-57.gh-issue-138800.VD8qbz.rst,.rst,43,4.1558
D1,src_2026-03-16-02-23-48.gh-issue-145854.rRexF3.rst,.rst,75,4.6917
D1,src_2026-03-20-16-27-15.gh-issue-145855.3yaHO4.rst,.rst,75,4.6199
D1,src_2026-03-23-00-45-44.gh-issue-145857.dB66WV.rst,.rst,79,4.7257
D1,src_2026-03-26-00-00-00.gh-issue-47005.xxc89c.rst,.rst,276,4.5752
D1,src_2026-03-26-09-30-00.gh-issue-146452.Y2N6qZ8J.rst,.rst,124,4.4121
D1,src_2026-03-31-16-15-15.gh-issue-75723.BZ4Rsn.rst,.rst,96,4.424
D1,src_2026-03-31-21-25-44.gh-issue-147950.5JR0sK.rst,.rst,45,4.3858
D1,src_2026-04-15-15-48-04.gh-issue-148450.2MEVqH.rst,.rst,83,4.1814
D1,src_2026-04-17-05-58-27.gh-issue-148665.AlUajE.rst,.rst,175,4.3015
D1,src_2026-04-18-12-00-00.gh-issue-148736.ag-frame.rst,.rst,186,4.4776
D1,src_2026-04-20-01-24-22.gh-issue-92455.vXhmad.rst,.rst,172,4.5798
D1,src_2026-04-21-06-30-59.gh-issue-119670.pMWZfY.rst,.rst,146,4.4956
D1,src_2026-04-21-15-07-03.gh-issue-148825.AbJzmZ.rst,.rst,47,4.0218
D1,src_2026-04-21-16-07-11.gh-issue-140146.TAcUHA.rst,.rst,226,4.2441
D1,src_2026-04-21-17-27-52.gh-issue-148832.Kx9aQ1.rst,.rst,256,4.7524
D1,src_2026-04-23-12-50-15.gh-issue-148441.zvpCkR.rst,.rst,216,4.4331
D1,src_2026-04-24-01-38-56.gh-issue-148853._uM4_Q.rst,.rst,118,4.4643
D1,src_2026-04-24-19-54-00.gh-issue-148954.v1.rst,.rst,150,4.5344
D1,src_2026-04-26-11-25-38.gh-issue-118158.xIy05H.rst,.rst,83,4.4258
D1,src_2026-04-26-19-30-45.gh-issue-149018.a9SqWb.rst,.rst,169,4.7064
D1,src_2026-04-27-11-12-00.gh-issue-149046.74shDd.rst,.rst,133,4.5599
D1,src_2026-04-27-16-36-11.gh-issue-149079.vKl-LM.rst,.rst,357,4.3459
D1,src_2026-04-29-08-10-17.gh-issue-149056.jnaD4W.rst,.rst,112,4.6855
D1,src_2026-04-29-14-44-51.gh-issue-138489.234aj6.rst,.rst,248,4.5396
D1,src_2026-04-29-15-10-59.gh-issue-149162.BPPyrq.rst,.rst,178,4.5389
D1,src_2026-05-03-21-00-00.gh-issue-149486.tarflt.rst,.rst,355,4.38
D1,src_2026-05-05-12-00-00.gh-issue-149321.remove-lazy-imports-none.rst,.rst,48,3.9749
D1,src_2026-05-06-20-10-44.gh-issue-149464.3mPhcr.rst,.rst,161,4.8323
